type,release_year,year_added,genre_count,desc_length,duration
1,2002,2020.0,2,137,4.0
1,2020,2020.0,1,124,1.0
0,2011,2020.0,2,150,92.0
0,2008,2020.0,1,149,109.0
1,1998,2020.0,2,150,6.0
0,1998,2020.0,3,143,155.0
0,2018,2020.0,3,148,109.0
0,2020,2020.0,2,153,115.0
0,2020,2020.0,3,148,97.0
1,2019,2020.0,3,148,1.0
0,2011,2020.0,2,148,103.0
1,2020,2020.0,3,127,2.0
0,2020,2020.0,1,153,24.0
0,2020,2020.0,3,150,110.0
0,2020,2020.0,1,150,97.0
0,2020,2020.0,1,151,94.0
1,2020,2020.0,3,143,1.0
1,2020,2020.0,3,147,1.0
0,2020,2020.0,2,149,107.0
0,2020,2020.0,2,140,97.0
1,2020,2020.0,2,141,3.0
0,1998,2020.0,3,140,103.0
0,2020,2020.0,3,127,88.0
0,2016,2020.0,2,137,111.0
1,2020,2020.0,3,150,1.0
0,2019,2020.0,3,142,94.0
0,2020,2020.0,1,151,33.0
1,2020,2020.0,1,149,1.0
0,2020,2020.0,3,151,107.0
1,2020,2020.0,1,154,1.0
1,2020,2020.0,2,150,2.0
0,2016,2020.0,2,149,110.0
1,2019,2020.0,3,146,1.0
1,2013,2020.0,2,149,1.0
0,2020,2020.0,3,148,98.0
0,2020,2020.0,3,149,81.0
1,2020,2020.0,1,144,1.0
1,2020,2020.0,2,147,3.0
0,2020,2020.0,3,143,104.0
1,2020,2020.0,3,119,1.0
0,2020,2020.0,2,147,17.0
0,2019,2020.0,2,152,121.0
0,2020,2020.0,2,130,100.0
1,2020,2020.0,1,143,1.0
1,2020,2020.0,2,146,1.0
0,2020,2020.0,2,149,70.0
0,2019,2020.0,1,113,97.0
0,2017,2020.0,3,150,75.0
0,2020,2020.0,3,139,102.0
1,2020,2020.0,1,130,2.0
0,2018,2020.0,3,147,88.0
0,2012,2020.0,3,146,158.0
0,2014,2020.0,2,144,102.0
1,2020,2020.0,3,145,2.0
1,2016,2020.0,3,142,1.0
1,2020,2020.0,3,132,5.0
1,2014,2020.0,2,146,2.0
0,2009,2020.0,3,149,203.0
1,2020,2020.0,3,136,4.0
0,2020,2020.0,3,149,59.0
0,2020,2020.0,2,150,92.0
0,2018,2020.0,2,152,104.0
0,2020,2020.0,1,151,72.0
0,2020,2020.0,1,151,113.0
1,2020,2020.0,3,142,1.0
1,2020,2020.0,3,132,1.0
1,2014,2020.0,3,137,4.0
1,2018,2020.0,2,150,1.0
0,2019,2020.0,3,151,93.0
0,2016,2020.0,2,149,119.0
0,2012,2020.0,3,137,105.0
1,2020,2020.0,1,148,1.0
0,2020,2020.0,3,138,113.0
0,2014,2020.0,3,145,93.0
0,2020,2020.0,1,148,44.0
1,2020,2020.0,2,149,1.0
1,2019,2020.0,2,150,2.0
0,2020,2020.0,2,150,110.0
0,2018,2020.0,2,137,113.0
1,2016,2020.0,2,146,1.0
0,2020,2020.0,2,131,90.0
0,2020,2020.0,2,146,82.0
1,2020,2020.0,3,150,3.0
1,2020,2020.0,1,149,3.0
1,2020,2020.0,2,130,1.0
0,2018,2020.0,1,149,69.0
0,2020,2020.0,1,147,46.0
1,2020,2020.0,3,144,1.0
1,2020,2020.0,3,153,1.0
1,2020,2020.0,1,146,1.0
0,2020,2020.0,1,152,94.0
1,2016,2020.0,1,150,5.0
0,2020,2020.0,3,150,72.0
1,2020,2020.0,3,148,3.0
0,2020,2020.0,3,138,95.0
0,2019,2020.0,2,146,101.0
1,2020,2020.0,3,151,1.0
0,2020,2020.0,1,153,21.0
0,2020,2020.0,2,144,71.0
1,2020,2020.0,3,134,1.0
0,2020,2020.0,1,147,64.0
1,2020,2020.0,1,146,1.0
0,2020,2020.0,3,113,92.0
0,2017,2020.0,1,148,80.0
1,2000,2020.0,2,151,6.0
1,2020,2020.0,1,142,1.0
1,2014,2020.0,3,145,1.0
0,2020,2020.0,1,132,104.0
0,2020,2020.0,1,149,25.0
1,2018,2020.0,3,134,1.0
0,2017,2020.0,2,136,111.0
1,2008,2020.0,3,144,1.0
1,2020,2020.0,1,149,2.0
0,2020,2020.0,1,150,72.0
0,2018,2020.0,2,142,99.0
1,2020,2020.0,3,138,1.0
0,2020,2020.0,2,152,83.0
0,2020,2020.0,3,149,150.0
0,2020,2020.0,3,150,108.0
0,2020,2020.0,1,141,44.0
1,2020,2020.0,1,123,3.0
1,2020,2020.0,3,146,2.0
0,2017,2020.0,2,151,102.0
1,2020,2020.0,1,145,1.0
0,2020,2020.0,3,141,137.0
1,2020,2020.0,3,117,1.0
0,2016,2020.0,3,136,112.0
0,2019,2020.0,3,146,102.0
0,2020,2020.0,3,143,103.0
0,2020,2020.0,3,152,136.0
0,2020,2020.0,1,139,41.0
0,2019,2020.0,1,144,88.0
1,2020,2020.0,1,151,5.0
0,2020,2020.0,3,142,84.0
1,2019,2020.0,2,147,10.0
0,2020,2020.0,2,147,114.0
0,2020,2020.0,2,150,110.0
0,2016,2020.0,3,151,103.0
0,2020,2020.0,2,150,106.0
0,2020,2020.0,2,150,46.0
0,2019,2020.0,2,149,115.0
0,2020,2020.0,2,151,140.0
0,2020,2020.0,3,147,124.0
1,2020,2020.0,3,121,1.0
0,2020,2020.0,2,153,133.0
1,2015,2020.0,1,150,1.0
0,2020,2020.0,2,144,91.0
0,2019,2020.0,2,144,30.0
1,2020,2020.0,2,149,1.0
1,2020,2020.0,2,148,3.0
0,2019,2020.0,2,142,67.0
0,2019,2020.0,3,133,105.0
0,2020,2020.0,1,133,58.0
1,2020,2020.0,2,143,1.0
1,2017,2020.0,3,143,1.0
0,2018,2020.0,2,139,87.0
1,2019,2020.0,1,147,1.0
1,2018,2020.0,2,146,1.0
1,2020,2020.0,3,146,1.0
0,2020,2020.0,1,135,100.0
1,2020,2020.0,2,114,2.0
1,2020,2020.0,3,145,1.0
0,2019,2020.0,2,137,95.0
0,2020,2020.0,1,153,90.0
0,2018,2020.0,3,141,102.0
0,2019,2020.0,3,147,98.0
1,2020,2020.0,3,152,1.0
0,2020,2020.0,2,146,68.0
1,2020,2020.0,2,141,1.0
1,2016,2020.0,3,124,2.0
0,2018,2020.0,3,146,104.0
0,2020,2020.0,2,147,89.0
1,2020,2020.0,1,142,1.0
0,2020,2020.0,1,151,62.0
0,2020,2020.0,3,152,86.0
0,2016,2020.0,2,120,104.0
1,2020,2020.0,3,144,1.0
1,2020,2020.0,3,140,1.0
0,2018,2020.0,2,129,101.0
0,2020,2020.0,1,148,17.0
1,2020,2020.0,3,142,1.0
0,2020,2020.0,1,152,126.0
1,2019,2020.0,3,150,1.0
0,2019,2020.0,2,145,120.0
1,2020,2020.0,2,136,1.0
1,2020,2020.0,3,145,4.0
1,2020,2020.0,3,131,1.0
0,2018,2020.0,2,125,89.0
0,2020,2020.0,2,150,96.0
1,2020,2020.0,2,153,1.0
0,2018,2020.0,2,136,91.0
0,2012,2020.0,1,149,86.0
0,2020,2020.0,1,149,67.0
0,2019,2020.0,2,149,89.0
0,2020,2020.0,2,143,65.0
0,2012,2020.0,3,135,151.0
0,2011,2020.0,3,130,116.0
0,2012,2020.0,3,149,110.0
0,2013,2020.0,2,147,123.0
0,2013,2020.0,3,148,139.0
0,2016,2020.0,3,146,95.0
0,2013,2020.0,3,131,121.0
0,2015,2020.0,3,147,127.0
0,2015,2020.0,3,132,162.0
0,2015,2020.0,3,138,128.0
0,2014,2020.0,3,143,112.0
1,2020,2020.0,3,147,1.0
0,2013,2020.0,3,147,125.0
0,2013,2020.0,3,133,128.0
0,2014,2020.0,3,147,120.0
0,2011,2020.0,3,150,86.0
0,2014,2020.0,3,143,107.0
0,2012,2020.0,3,143,129.0
0,2014,2020.0,3,150,135.0
0,2019,2020.0,3,141,97.0
0,2019,2020.0,3,151,125.0
0,2012,2020.0,2,131,162.0
0,2015,2020.0,3,131,136.0
0,2014,2020.0,3,149,138.0
0,2011,2020.0,3,146,126.0
0,2013,2020.0,3,147,137.0
0,2011,2020.0,3,149,114.0
0,2013,2020.0,2,147,96.0
1,2020,2020.0,2,150,2.0
1,2019,2020.0,3,141,6.0
0,2020,2020.0,2,153,107.0
0,2020,2020.0,2,141,89.0
0,2017,2020.0,1,149,94.0
1,2020,2020.0,3,132,1.0
1,2020,2020.0,1,145,1.0
1,2020,2020.0,2,142,1.0
0,2019,2020.0,3,148,148.0
1,1993,2020.0,1,148,1.0
0,2020,2020.0,1,141,82.0
1,2020,2020.0,3,152,1.0
0,2019,2020.0,2,152,95.0
1,2019,2020.0,2,148,1.0
1,2016,2020.0,2,146,1.0
1,2019,2020.0,1,150,1.0
0,2020,2020.0,2,147,120.0
0,2015,2020.0,3,147,115.0
0,2019,2020.0,2,152,107.0
0,1999,2020.0,1,121,105.0
0,2014,2020.0,2,126,134.0
1,2020,2020.0,2,146,1.0
0,2007,2020.0,3,136,128.0
0,2019,2020.0,1,150,103.0
0,2019,2020.0,2,151,96.0
0,1990,2020.0,2,150,114.0
1,2004,2020.0,1,126,1.0
0,2020,2020.0,3,147,102.0
1,2020,2020.0,2,143,1.0
0,2020,2020.0,1,150,52.0
1,2020,2020.0,2,154,1.0
0,2011,2020.0,3,146,86.0
0,2020,2020.0,3,145,104.0
0,2019,2020.0,2,148,76.0
0,2019,2020.0,2,148,135.0
1,2020,2020.0,3,133,3.0
0,2020,2020.0,3,151,99.0
1,2020,2020.0,3,150,1.0
0,2020,2020.0,3,153,124.0
1,2020,2020.0,1,146,1.0
0,2019,2020.0,3,139,117.0
0,2016,2020.0,3,139,107.0
0,2019,2020.0,3,152,111.0
0,2019,2020.0,3,152,116.0
0,2019,2020.0,2,148,135.0
1,2020,2020.0,3,149,1.0
0,2020,2020.0,2,143,126.0
0,2015,2020.0,3,147,164.0
0,2006,2020.0,3,152,166.0
0,2020,2020.0,2,148,104.0
0,2020,2020.0,2,153,94.0
1,2020,2020.0,3,146,1.0
0,2020,2020.0,3,148,92.0
0,2020,2020.0,1,151,52.0
1,2020,2020.0,3,137,2.0
0,2020,2020.0,3,149,112.0
0,2017,2020.0,3,148,90.0
1,2020,2020.0,3,151,1.0
0,2017,2020.0,3,148,101.0
0,2019,2020.0,2,150,84.0
1,2020,2020.0,2,144,2.0
0,2020,2020.0,3,149,112.0
0,1997,2020.0,2,149,136.0
0,2020,2020.0,2,148,108.0
0,2020,2020.0,3,150,110.0
1,2020,2020.0,1,139,1.0
0,2020,2020.0,3,148,93.0
1,2020,2020.0,3,150,2.0
0,2020,2020.0,3,133,90.0
0,1994,2020.0,2,141,130.0
1,2020,2020.0,3,151,2.0
0,2020,2020.0,3,151,128.0
0,2020,2020.0,3,147,104.0
0,1979,2020.0,3,121,131.0
0,1989,2020.0,3,130,109.0
0,1982,2020.0,3,144,129.0
0,1958,2020.0,3,139,73.0
0,1956,2020.0,3,148,104.0
0,2020,2020.0,3,148,48.0
0,2019,2020.0,2,152,114.0
0,2020,2020.0,3,115,86.0
0,1963,2020.0,3,88,194.0
0,2010,2020.0,3,150,76.0
0,1954,2020.0,3,148,116.0
0,1970,2020.0,3,147,130.0
0,2014,2020.0,2,140,85.0
1,2020,2020.0,3,145,2.0
0,2018,2020.0,2,145,108.0
0,2020,2020.0,3,149,81.0
0,2012,2020.0,2,146,76.0
0,2016,2020.0,2,139,92.0
1,2015,2020.0,1,145,2.0
0,2019,2020.0,2,149,85.0
0,2013,2020.0,2,136,85.0
0,2019,2020.0,3,148,108.0
0,2019,2020.0,3,144,120.0
1,2020,2020.0,2,140,4.0
0,2020,2020.0,2,152,117.0
1,2020,2020.0,3,140,6.0
0,2020,2020.0,3,150,100.0
0,2020,2020.0,3,150,101.0
0,2020,2020.0,2,153,156.0
1,2020,2020.0,2,143,2.0
1,2020,2020.0,1,128,4.0
1,2020,2020.0,2,150,1.0
0,2020,2020.0,1,151,55.0
0,2018,2020.0,2,148,96.0
1,2002,2020.0,1,150,4.0
1,2020,2020.0,3,141,1.0
1,2020,2020.0,3,146,1.0
0,2014,2020.0,3,149,104.0
0,2008,2020.0,2,125,101.0
1,2020,2020.0,3,147,1.0
1,2020,2020.0,2,135,5.0
1,2020,2020.0,3,150,1.0
0,2009,2020.0,3,141,113.0
1,2018,2020.0,3,145,1.0
1,2020,2020.0,3,148,1.0
0,2018,2020.0,3,148,126.0
0,2017,2020.0,2,150,98.0
0,2020,2020.0,3,152,114.0
0,2020,2020.0,2,151,132.0
0,2018,2020.0,3,152,92.0
1,2018,2020.0,3,149,4.0
0,2020,2020.0,2,147,90.0
1,2020,2020.0,3,128,4.0
0,2016,2020.0,2,148,86.0
0,2014,2020.0,2,140,103.0
0,2020,2020.0,2,152,114.0
0,2019,2020.0,2,147,115.0
1,2020,2020.0,1,143,5.0
1,2019,2020.0,3,132,15.0
0,2020,2020.0,3,153,149.0
0,2010,2020.0,3,146,96.0
1,2020,2020.0,2,149,3.0
0,2017,2020.0,3,146,102.0
0,2017,2020.0,2,148,105.0
0,2007,2020.0,3,150,114.0
0,2017,2020.0,3,151,94.0
0,2020,2020.0,2,144,83.0
1,2019,2020.0,1,151,1.0
0,2008,2020.0,2,149,106.0
0,2006,2020.0,3,150,116.0
0,2006,2020.0,2,131,109.0
0,2009,2020.0,3,141,97.0
0,2012,2020.0,3,135,100.0
0,2008,2020.0,2,123,116.0
0,2004,2020.0,3,148,111.0
0,2020,2020.0,1,151,24.0
0,2006,2020.0,3,150,95.0
0,2011,2020.0,3,147,135.0
0,2019,2020.0,2,139,95.0
1,1999,2020.0,2,146,2.0
0,2020,2020.0,3,150,92.0
0,2017,2020.0,3,152,100.0
1,2016,2020.0,3,150,1.0
0,2019,2020.0,2,142,80.0
1,2018,2020.0,2,147,1.0
1,2014,2020.0,2,148,3.0
0,2018,2020.0,3,146,98.0
1,2017,2020.0,3,147,1.0
1,2017,2020.0,3,149,1.0
0,2017,2020.0,2,147,104.0
0,2016,2020.0,1,137,98.0
0,2019,2020.0,3,151,104.0
0,2018,2020.0,3,145,99.0
0,2020,2020.0,1,150,68.0
1,2020,2020.0,1,146,1.0
0,1999,2020.0,3,147,106.0
1,2018,2020.0,2,136,2.0
1,2020,2020.0,2,150,1.0
0,2014,2020.0,3,121,71.0
0,2015,2020.0,3,147,80.0
0,2020,2020.0,3,146,116.0
1,2016,2020.0,2,148,4.0
0,2019,2020.0,3,149,112.0
0,2020,2020.0,1,145,73.0
0,2019,2020.0,3,137,110.0
1,2019,2020.0,2,149,5.0
0,2019,2020.0,2,148,135.0
1,2020,2020.0,3,136,1.0
1,2019,2020.0,1,144,3.0
0,2020,2020.0,2,143,128.0
0,2020,2020.0,3,115,93.0
1,2020,2020.0,3,145,1.0
0,2019,2020.0,3,125,149.0
0,2018,2020.0,2,149,54.0
0,2020,2020.0,3,152,87.0
1,2020,2020.0,1,149,2.0
0,2018,2020.0,3,152,102.0
0,1981,2020.0,3,131,177.0
0,1996,2020.0,2,136,204.0
0,1982,2020.0,3,132,233.0
0,2019,2020.0,3,152,98.0
1,2020,2020.0,3,151,1.0
0,1979,2020.0,3,127,237.0
0,1984,2020.0,3,149,230.0
0,1985,2020.0,2,151,173.0
0,1981,2020.0,3,150,195.0
0,1973,2020.0,3,118,253.0
0,1976,2020.0,2,135,157.0
0,2010,2020.0,2,150,97.0
0,2020,2020.0,1,146,85.0
1,2020,2020.0,3,144,1.0
0,2014,2020.0,2,142,94.0
0,2010,2020.0,3,149,80.0
0,2020,2020.0,2,148,94.0
1,2020,2020.0,3,150,1.0
0,2020,2020.0,3,150,92.0
0,2006,2020.0,2,148,105.0
0,2009,2020.0,2,152,120.0
0,2012,2020.0,3,136,96.0
0,2007,2020.0,2,142,107.0
0,2008,2020.0,2,142,93.0
0,2009,2020.0,2,125,101.0
1,2020,2020.0,2,149,1.0
1,2020,2020.0,2,152,1.0
0,2006,2020.0,3,139,110.0
0,2004,2020.0,2,137,112.0
0,2012,2020.0,3,145,93.0
0,2005,2020.0,3,152,109.0
0,2019,2020.0,2,131,105.0
1,2020,2020.0,3,150,1.0
1,2020,2020.0,2,135,6.0
0,2019,2020.0,3,142,97.0
1,2009,2020.0,3,145,1.0
1,2009,2020.0,3,148,1.0
1,2007,2020.0,3,149,3.0
0,2017,2020.0,2,131,91.0
0,2019,2020.0,3,145,88.0
1,2020,2020.0,3,149,1.0
1,2019,2020.0,1,148,6.0
1,2020,2020.0,2,132,3.0
1,2014,2020.0,3,138,1.0
1,2020,2020.0,3,150,5.0
1,2020,2020.0,3,119,1.0
1,2019,2020.0,3,152,1.0
1,2015,2020.0,1,128,2.0
1,2020,2020.0,3,152,1.0
0,2018,2020.0,3,105,109.0
0,2019,2020.0,3,124,118.0
0,2018,2020.0,3,135,109.0
0,2020,2020.0,3,147,131.0
0,2017,2020.0,2,149,91.0
0,2018,2020.0,3,145,152.0
0,2018,2020.0,2,149,67.0
0,2018,2020.0,3,147,72.0
0,2012,2020.0,2,145,83.0
0,2020,2020.0,2,153,90.0
0,2019,2020.0,3,136,106.0
1,2020,2020.0,1,148,1.0
0,2020,2020.0,1,152,190.0
0,2010,2020.0,3,150,129.0
0,1994,2020.0,3,144,160.0
1,2019,2020.0,3,148,3.0
0,2020,2020.0,1,143,86.0
1,2020,2020.0,2,150,1.0
0,2020,2020.0,2,135,92.0
0,2020,2020.0,3,152,114.0
1,2020,2020.0,2,145,2.0
1,2020,2020.0,2,145,2.0
1,2020,2020.0,2,144,1.0
1,2020,2020.0,2,143,2.0
0,2016,2020.0,2,151,90.0
0,2019,2020.0,3,134,94.0
1,2020,2020.0,3,147,2.0
0,2018,2020.0,2,135,86.0
0,2020,2020.0,1,148,89.0
0,2020,2020.0,3,124,107.0
0,2020,2020.0,1,149,61.0
0,2019,2020.0,2,148,93.0
0,2020,2020.0,3,140,81.0
0,2019,2020.0,2,139,120.0
1,2020,2020.0,3,145,1.0
0,2019,2020.0,2,134,94.0
0,2020,2020.0,2,152,91.0
1,2015,2020.0,1,148,1.0
1,2020,2020.0,1,146,1.0
0,2019,2020.0,2,136,104.0
0,2013,2020.0,1,135,76.0
0,2020,2020.0,3,132,90.0
0,2020,2020.0,3,145,103.0
1,2015,2020.0,2,138,1.0
1,2009,2020.0,1,146,1.0
0,2020,2020.0,2,143,122.0
0,2018,2020.0,1,151,97.0
0,2019,2020.0,2,146,98.0
0,2020,2020.0,1,145,42.0
1,2020,2020.0,1,148,1.0
0,2013,2020.0,2,138,90.0
0,2008,2020.0,2,131,91.0
1,2019,2020.0,1,141,4.0
0,2012,2020.0,3,149,94.0
1,2019,2020.0,2,146,3.0
1,2014,2020.0,2,150,1.0
0,2020,2020.0,2,133,107.0
1,2020,2020.0,2,152,1.0
0,2020,2020.0,3,149,143.0
1,2019,2020.0,3,151,1.0
0,2020,2020.0,3,150,105.0
0,2007,2020.0,2,122,116.0
0,2020,2020.0,1,150,23.0
0,2020,2020.0,1,151,23.0
0,2020,2020.0,1,143,23.0
0,2003,2020.0,2,147,105.0
0,2020,2020.0,1,147,97.0
1,2020,2020.0,2,145,1.0
1,2019,2020.0,3,109,7.0
1,2019,2020.0,2,148,5.0
0,2020,2020.0,3,142,105.0
1,2020,2020.0,3,128,1.0
1,2020,2020.0,3,152,1.0
0,2020,2020.0,2,136,83.0
0,2016,2020.0,2,144,109.0
1,2020,2020.0,3,149,1.0
0,2019,2020.0,3,130,111.0
0,2020,2020.0,1,149,97.0
1,2020,2020.0,3,150,1.0
0,2019,2020.0,3,147,132.0
1,2017,2020.0,2,141,2.0
0,2006,2020.0,3,148,102.0
0,2016,2020.0,3,116,107.0
0,2008,2020.0,2,122,100.0
0,2011,2020.0,3,145,115.0
0,2016,2020.0,3,140,104.0
0,2017,2020.0,3,149,110.0
0,2016,2020.0,2,150,100.0
0,2010,2020.0,2,134,111.0
0,2009,2020.0,2,150,108.0
0,2005,2020.0,3,150,104.0
0,2019,2020.0,2,147,116.0
0,2012,2020.0,3,122,106.0
0,2019,2020.0,2,149,96.0
0,2020,2020.0,3,138,140.0
0,2020,2020.0,3,152,107.0
1,2020,2020.0,2,150,1.0
1,2020,2020.0,3,147,4.0
0,2020,2020.0,3,152,138.0
0,2010,2020.0,3,145,132.0
1,2017,2020.0,3,146,1.0
0,2005,2020.0,2,144,208.0
0,2006,2020.0,2,140,105.0
0,2011,2020.0,3,146,101.0
0,2010,2020.0,2,128,124.0
0,2009,2020.0,3,130,93.0
0,2008,2020.0,2,137,110.0
0,2009,2020.0,3,151,115.0
1,2019,2020.0,2,132,1.0
1,2020,2020.0,3,150,2.0
1,2011,2020.0,2,148,1.0
0,2019,2020.0,2,139,107.0
1,2020,2020.0,3,152,1.0
0,2020,2020.0,1,153,72.0
1,2020,2020.0,3,149,1.0
0,2016,2020.0,2,149,107.0
0,2019,2020.0,2,150,95.0
1,2020,2020.0,3,150,3.0
0,2019,2020.0,2,151,180.0
0,2020,2020.0,2,148,135.0
1,2020,2020.0,3,149,1.0
0,2020,2020.0,2,148,87.0
0,2018,2020.0,2,148,94.0
0,2019,2020.0,2,135,105.0
0,2019,2020.0,2,119,93.0
0,2020,2020.0,2,136,92.0
1,2020,2020.0,3,148,1.0
1,2006,2020.0,2,143,5.0
1,2020,2020.0,1,148,1.0
1,2018,2020.0,3,147,1.0
1,2020,2020.0,1,150,1.0
1,2020,2020.0,1,146,1.0
0,2020,2020.0,3,143,144.0
1,2019,2020.0,1,146,1.0
1,2020,2020.0,3,136,1.0
1,2020,2020.0,1,135,1.0
0,2018,2020.0,2,116,101.0
0,2020,2020.0,3,140,81.0
1,2020,2020.0,3,149,2.0
1,2020,2020.0,3,148,1.0
0,2020,2020.0,2,147,95.0
0,2020,2020.0,2,152,119.0
0,2019,2020.0,2,151,121.0
0,2019,2020.0,3,148,88.0
1,2020,2020.0,3,144,2.0
1,2020,2020.0,3,149,3.0
0,2016,2020.0,1,138,106.0
0,2015,2020.0,3,144,119.0
0,2020,2020.0,1,147,63.0
0,2015,2020.0,1,144,82.0
0,2019,2020.0,3,136,95.0
0,2018,2020.0,3,152,93.0
0,2019,2020.0,3,152,120.0
1,2020,2020.0,2,148,1.0
0,2020,2020.0,3,140,147.0
0,2020,2020.0,1,147,55.0
0,2018,2020.0,2,145,107.0
0,2018,2020.0,3,150,92.0
0,2019,2020.0,1,144,85.0
0,2019,2020.0,3,149,98.0
1,2020,2020.0,1,130,1.0
0,2020,2020.0,3,142,92.0
0,2020,2020.0,3,138,101.0
0,2019,2020.0,3,148,112.0
0,2020,2020.0,3,143,103.0
1,2019,2020.0,3,152,1.0
0,2020,2020.0,1,147,91.0
1,2019,2020.0,3,143,2.0
1,2020,2020.0,2,141,1.0
0,2019,2020.0,3,127,96.0
0,2010,2020.0,3,146,104.0
0,2017,2020.0,1,138,66.0
0,2019,2020.0,2,150,83.0
0,2017,2020.0,2,137,111.0
0,2019,2020.0,3,147,90.0
0,2017,2020.0,3,148,121.0
0,2019,2020.0,1,146,121.0
1,2013,2020.0,3,140,2.0
0,2020,2020.0,2,149,88.0
1,2019,2020.0,3,147,2.0
0,2020,2020.0,2,140,57.0
0,2017,2020.0,3,147,107.0
0,2020,2020.0,3,142,5.0
0,2019,2020.0,3,144,91.0
0,1990,2020.0,2,145,174.0
0,2015,2020.0,3,149,155.0
0,2012,2020.0,1,141,87.0
1,2015,2020.0,1,148,6.0
0,2020,2020.0,1,147,77.0
0,2008,2020.0,3,146,142.0
0,1984,2020.0,3,152,170.0
0,1998,2020.0,3,148,165.0
0,1980,2020.0,3,141,161.0
0,2013,2020.0,3,150,144.0
0,1993,2020.0,3,150,149.0
0,2014,2020.0,3,146,135.0
1,2020,2020.0,2,151,1.0
0,2014,2020.0,3,149,131.0
0,2005,2020.0,3,149,126.0
0,2006,2020.0,3,151,192.0
0,2001,2020.0,2,150,209.0
0,2003,2020.0,3,148,187.0
0,2016,2020.0,3,145,138.0
0,1998,2020.0,3,149,185.0
0,2015,2020.0,3,150,143.0
1,2020,2020.0,3,140,3.0
0,2014,2020.0,2,142,97.0
0,1987,2020.0,3,147,172.0
1,2019,2020.0,2,142,3.0
1,1986,2020.0,1,150,6.0
0,2020,2020.0,3,138,103.0
1,2020,2020.0,3,150,2.0
1,2020,2020.0,1,135,1.0
0,2017,2020.0,1,147,83.0
0,2010,2020.0,3,150,107.0
1,2020,2020.0,3,122,3.0
0,2014,2020.0,3,146,114.0
1,2020,2020.0,3,146,2.0
0,2018,2020.0,3,149,93.0
0,2020,2020.0,1,146,85.0
1,2019,2020.0,3,152,1.0
1,2019,2020.0,1,136,1.0
0,2020,2020.0,1,148,85.0
0,2016,2020.0,3,143,131.0
0,2017,2020.0,3,136,101.0
0,2019,2020.0,3,147,107.0
0,2018,2020.0,1,137,84.0
0,2019,2020.0,2,135,104.0
1,2019,2020.0,1,155,1.0
0,2020,2020.0,3,149,160.0
1,2020,2020.0,3,135,1.0
0,2019,2020.0,1,144,103.0
0,2020,2020.0,2,144,46.0
1,2019,2020.0,3,146,2.0
1,2019,2020.0,3,146,1.0
0,2020,2020.0,3,145,112.0
1,2020,2020.0,3,146,3.0
0,2020,2020.0,2,133,83.0
0,2019,2020.0,2,148,72.0
0,2020,2020.0,1,153,24.0
0,2020,2020.0,2,152,104.0
1,2020,2020.0,3,146,1.0
0,2019,2020.0,1,142,72.0
1,2020,2020.0,2,130,2.0
0,2019,2020.0,3,137,113.0
0,2020,2020.0,2,148,21.0
1,2020,2020.0,2,148,1.0
0,2019,2020.0,3,145,100.0
0,2020,2020.0,1,144,108.0
0,2018,2020.0,2,149,99.0
0,2020,2020.0,3,135,104.0
0,2020,2020.0,1,153,70.0
1,2020,2020.0,3,147,1.0
1,2020,2020.0,2,114,1.0
1,2020,2020.0,1,142,2.0
0,2020,2020.0,3,151,93.0
1,2020,2020.0,2,133,2.0
1,2020,2020.0,2,149,2.0
0,2017,2020.0,3,137,95.0
1,2020,2020.0,3,148,4.0
1,2020,2020.0,1,149,1.0
1,2020,2020.0,3,152,1.0
1,2020,2020.0,3,151,1.0
1,2020,2020.0,3,150,1.0
1,2020,2020.0,2,146,1.0
0,2020,2020.0,3,136,109.0
1,2020,2020.0,3,144,1.0
0,2019,2020.0,3,144,91.0
0,2020,2020.0,3,139,75.0
0,2020,2020.0,2,149,100.0
0,2017,2020.0,2,137,95.0
1,2020,2020.0,2,133,1.0
0,2017,2020.0,3,131,113.0
1,2019,2020.0,3,147,1.0
0,2016,2020.0,2,146,91.0
0,2020,2020.0,1,150,62.0
1,2020,2020.0,3,122,1.0
1,2018,2020.0,1,132,1.0
0,2014,2020.0,1,140,93.0
0,2019,2020.0,2,146,135.0
0,2019,2020.0,1,146,23.0
0,2019,2020.0,1,152,23.0
1,2019,2020.0,1,149,1.0
0,2019,2020.0,1,151,23.0
0,2020,2020.0,3,151,101.0
1,2020,2020.0,2,147,1.0
0,2018,2020.0,3,147,98.0
1,2020,2020.0,3,140,1.0
0,2020,2020.0,2,135,103.0
0,2019,2020.0,2,142,106.0
1,2020,2020.0,3,147,2.0
0,2020,2020.0,1,148,95.0
0,2019,2020.0,2,150,132.0
1,2020,2020.0,3,147,1.0
1,2020,2020.0,2,144,2.0
1,2020,2020.0,3,151,3.0
1,2020,2020.0,2,150,1.0
0,2020,2020.0,1,140,82.0
0,2020,2020.0,1,149,71.0
0,2020,2020.0,2,149,16.0
0,2017,2020.0,2,152,104.0
0,2017,2020.0,3,99,79.0
0,2020,2020.0,2,150,120.0
0,2019,2020.0,3,123,82.0
0,2019,2020.0,2,134,115.0
0,2020,2020.0,2,149,111.0
0,2020,2020.0,2,150,110.0
1,2020,2020.0,1,145,2.0
0,2016,2020.0,3,146,121.0
0,2020,2020.0,3,152,162.0
1,2020,2020.0,2,144,1.0
0,2019,2020.0,3,142,108.0
0,2010,2020.0,2,134,186.0
0,2019,2020.0,2,148,116.0
